Feature ID	Taxon	Confidence
f1017a836b1ef20259abc0c301d68f2a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae; g__Succinivibrio	0.9988430974526317
d11e40b2489a1c3fc64ce9a68d3a912d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Agathobacter	0.9150324135693014
0d52bfd03e1ee7f0f0e7444bbb1d7c30	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.9997978420705854
353634e0a241ac7c57854339e548c329	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014	0.9999992319686669
906d95dbd524391b242fd36813b56299	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_massiliensis	0.9914570250765056
cefc92a1c0a41ec511af33a6797ca1ce	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Megasphaera	0.9999997720133208
04dfb9bb74a239961d931e18f6885c8e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Oligella; s__Oligella_urethralis	0.9079673929954369
d89c7bcd4949d242756a2e828cdcb03e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-002	0.9980012185653068
c68bc1cc959113b95cd32884acc951da	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae_RC9_gut_group; s__uncultured_bacterium	0.9420251574871521
26e48521af7c119841cfd51173cb6296	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9999120197448265
3c5abb079f6e2ed6a1294fb3b7367377	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_massiliensis	0.9884446770368623
4543ee4bbf158ff1c52aa99f063c26d2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Sutterella; s__Sutterella_wadsworthensis	0.7404661701286014
5113fcbf88bf30333386e9e1df2a3fe2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999992105519403
e3a4a9858a7fb354bb9ec57166dde82d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999999830156615
9f0ce6976170c51212479c968fe2e04c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Dorea	0.973289125764658
20c4d91e30a1240afb327c04521585d5	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	0.9999993451738478
2a3a801a5584b21097344f9f6eac6b19	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005	0.9951308773385277
e1e5026b5b7d9bb7ce6f929702565b30	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister; s__uncultured_bacterium	0.8261149742386121
f5b67b51a8ca28d3767d517a23e02281	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005	0.7916012683424595
54c9fc1e8b60657142a78e98135f12f9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_vulgatus	0.7421858056441072
e8c4f0f189170ce142ccabe83889f03e	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__Victivallis	0.9999946473021565
5ebc79c5e046e033da3bf5a559fcdda1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__bacterium_NLAE-zl-H496	0.7011807452891007
c8888c0bed69797959ff9c1b93a39ddb	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_torques_group	0.9688964469162558
fc88b75aa8ac533b191ef028c16fc477	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__Odoribacter_splanchnicus	0.942174529996226
740464dbfaf9d5245a2760ebd483b4ce	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005	0.8560965284731956
9197d751684691d95dbade2ddcfcbe49	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Coprococcus	0.9981332398478686
2a313b9212ef4b4a46e4c773afc7bdb6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__uncultured_bacterium	0.7756489127994226
2e6b3ef24d6660597634309691563b38	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005	0.8485877985737454
c3dcbe2b6646cac124d962bd603b86ef	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_bacterium	0.863752274721428
e3b63f899d31807aab4db5628ed35a31	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospira	0.9975339967997268
20edd7adb63b73db7b6427b6624e6fc8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	0.9617827494187094
25e9758e2fbb8709c9e28d46ad06bed8	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__uncultured_bacterium	0.7600469882415027
578a4f14fd82e1b748af8c7eedab8164	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__[Eubacterium]_siraeum_group	0.9844466971646267
6463966692b4f7d35b3f55502075bb98	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005; s__uncultured_organism	0.9224747945144451
c44f6999cf5e6a6340e8acdcb6c83a7e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__uncultured; s__uncultured_bacterium	0.7306621226537997
26a4dc4202ed5ee3aedd0801e8c362e5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9999962722587936
7cd3eef48ac0e6c4b5d911da6abe8df0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__uncultured_prokaryote	0.9650485326191867
9e238942686759145cde2b671435d8d0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_torques_group	0.9713491118913007
a3a8af2476218b1b14e5b38812b29e0c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae_RC9_gut_group; s__uncultured_bacterium	0.9526106053646781
4877cc150c5cb3781d6d55c797b6e254	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999999491855128
894b1add38c525fa5518492d6a12fa3f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Coprococcus	0.9862180475521339
3ca29f5351addffc741ad3997e59db1f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.8719407433643047
ce692ad73950942d598e54ee19f15e7e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides	0.999999863205757
838bbd554a5e773c1d56586ec1f8e2a2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999956250608062
c1f1c5356446512a1355626a857d530c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	0.9530708510147999
31be073eafb3fb209b0bdc34ec82a3c9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__[Eubacterium]_coprostanoligenes_group; g__[Eubacterium]_coprostanoligenes_group	0.9997819826779585
580adfdcb3ddc7d2624125bedb8c682f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_bacterium	0.9132787488046101
4694f1c717854c624280fbb895d8e6cc	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes_shahii	0.9159242113957924
7a55a5da368fd12c8d5cd613b2f31209	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014	0.999999171666191
42d685304cc17ebad40562235e9f9de5	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9998265294847034
34d5e3a9a24fa6b5f6dfc5a92c6e2a2f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides	0.9991801464164399
7e50bda256f9584ac33f59a32e1b829b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group	0.8067623830876532
a1a49d2f65843b673250dc7eb661b11e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Coprococcus	0.9981653152340705
3c7a21ec5647655459d4739e8a318442	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__Ruminococcus_callidus	0.9138663883020187
64e9a17307029a8f36a7e7dd50e19203	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__[Eubacterium]_coprostanoligenes_group; g__[Eubacterium]_coprostanoligenes_group	0.9986226871876007
de447db0d0748799d40f0cf7ed348946	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes	0.9999999871402406
40a00cbe0b85e6fe7f53ebf2f031ae57	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__Clostridium_sp.	0.7346385043564335
dc628c344b736395564d83878fb85f20	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_mucosae	0.9943484928869298
d7096943a7ecb61d7bf9b897306b22fd	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Alloprevotella	0.9999969372327147
9357f3e4b413c91f96232c29a995bf66	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	0.9999798879481278
f30dda13713950db2cb4d67eb727bcd0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospira	0.9910818164212858
289fb36fc5b70433ec4f1038f19a30fb	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister; s__uncultured_bacterium	0.814301237335198
b6fdfe3502a2ed3fcc56c8e1934f6070	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.9713610571015586
cf604847b87ccb54291abed61e2691c6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.999806432207354
04cef9de198b3c5469a5b9a30646ddbc	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Alloprevotella; s__Prevotellaceae_bacterium	0.9164204087190692
19adf121712f0f04421333f8bf387104	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	0.9999993605479696
0403d76e27c057b76feec95d7f6e5760	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerostipes	0.9998185058449449
febea6d10150c60b2271668a8e5051ab	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides	0.9999999031040507
0fb96797c5ab96a7725f3a106989a4ac	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9998362494150849
e5d66f488a8d023456a2fbdcac8155b8	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__gut_metagenome	0.9930415307358769
bbc5903f7dd3c2daec94d00343c5fe0c	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Olsenella	0.9643272966132835
386f0c5382d172df2ef0deb27e946232	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9924988901036398
8acf7361723ed1797726fef33945ba7d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__[Eubacterium]_coprostanoligenes_group; g__[Eubacterium]_coprostanoligenes_group	0.9999927932562002
d5dc25d0660e6cc10b74587536584687	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__vadinBE97; g__vadinBE97; s__uncultured_bacterium	0.7784328733418022
0c800df35fe14b7fd7578b618d4239b7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Sutterella; s__Sutterellaceae_bacterium	0.9565787303899408
449a65dfd0ad74de92d71424cecef152	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014	0.9999996681705892
f19dc04a98fbf40033d31aea97c033d2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-002; s__uncultured_organism	0.8105037475793464
88193c6e065b7551af487d74ab8f5b05	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospira	0.9891614808587771
a88d961754f5e175a03e57a4f1055f94	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes_obesi	0.9803032590196739
a1327010f0445c5fe32c450f2295af01	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Klebsiella	0.709600808314043
5c9355d6dd7f061428d8d31a5b54cbf2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__Butyricicoccus	0.9999799784276422
7b3f3fd5e69e174ad62320199ae0064f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__uncultured_bacterium	0.7310541012962999
877ea08f71b6e98dc284aa97b0f8019c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__[Eubacterium]_coprostanoligenes_group; g__[Eubacterium]_coprostanoligenes_group	0.9955316854495131
9c34a25a9052c80cd4a0e389e637f069	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerostipes; s__uncultured_bacterium	0.863472093590487
55dddfe74b2ad7aa2491966c50403908	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9999904908418185
acc541504f041f5b098caa79bcf9d662	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005	0.9995386861424626
6dd4b7f06b9d372709c0dd2913e3134b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas	0.9634556076216625
9b5e53160760daf5891516c4f8fbb596	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999802851673968
8bed2520cec73864afe2795154fba1ae	d__Bacteria; p__Firmicutes; c__Bacilli; o__Izemoplasmatales; f__Izemoplasmatales; g__Izemoplasmatales; s__gut_metagenome	0.9999605984181504
6c49bf6d2773a013e8b5d9d7ee925c99	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9999976537586627
7c82e90041ab19975f8ecf18b8c97e34	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_ruminis	0.9960961984774749
b5fe4b5fc58bc9645b817e11bb56245b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospira	0.9833580623799866
5e65521c50421bee1aee3e41a5161926	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__UCG-010; g__UCG-010	0.9920592091806325
aac671cc84d9baf0def289bd883f7234	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-002	0.9985442533806945
242bf2672cda66e12948d73983c77a2a	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Lysinibacillus	0.9975355915634098
6ef34e37a3867a4b9cb90d99f2d323e4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospira; s__uncultured_bacterium	0.8192837548123262
8b15e8fedbec0b2fdd4f2d9f05dc632d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Intestinimonas	0.9621796122136248
a17d52536a9016961891dcf7e2945a42	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__UCG-010; g__UCG-010	0.935030696389477
d16f9953898dadeedf6d7d2d31b8ec6d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__UBA1819	0.9993387975545707
5a079aa5b3b57179dd0c1633a13ef8cc	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__UCG-010; g__UCG-010; s__gut_metagenome	0.7637591144717707
8d886a1896d888c4b6d7d4fb8dffb758	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila	0.9999476274989193
0d96d4bec1cc09e5e9217e31e1f75a7c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.9252758805332296
42263062be04136676d0ffc1179f0625	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005	0.9952990076046727
c7b0054345fad2b94abc745ef8f60aaf	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1	0.9787975444943455
4f8f3cb53a2da5f2278321af438de608	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Family_XIII_AD3011_group	0.9680746739384428
8f27647d8200cef906ddb8235a2fd192	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Agathobacter	0.9217520708516124
e0f40835eeb091cb4e370e817cb6f3a5	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005; s__human_gut	0.7040635637772792
97cfbb670a1ce3f9f6d9dfcafae8cf41	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Barnesiellaceae; g__Barnesiella	0.9999996897691361
23b65a25c66d50db04a8db0e2796bcde	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_gauvreauii_group	0.9185351137368196
61c658d740f5b2f5b713115d108f84df	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__Victivallis	0.9999954584369969
df8bbb411c1cbbd5ac95c15eca0dd21e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.9713162408544798
de0658cc0addb7a6221df42277dc443e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__uncultured_bacterium	0.7658112848828973
dc01fdf80cbcf083cd611692715f04ce	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Olsenella	0.9631539434460633
bd7138078e8a2b05464851acab8361f4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-003	0.9962043138256126
1df7ce6bc6d1fd8ced77883ea441d9f1	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Eremococcus; s__Eremococcus_coleocola	0.9200344386540117
